player_clean,wiki_total_views,importance_proxy
rodney stuckey,,18574.7
rodney white,,4309.2
rodrick rhodes,112143.0,1470.9
rodrigue beaubois,,3084.2
roger brown,,27429.5
roger burkman,,36.2
roger jorgensen,,28.1
roger mason,7112.0,10033.4
roger phegley,,9114.6
roger powell,5574.0,15.8
roger schurig,,273.3
roger strickland,,5.0
roko ukić,228948.0,1071.2
roland west,,18.0
rolando blackman,,33162.4
rolando ferreira,,45.6
rollen hans,,1814.6
rollie seltz,,35.8
romeo langford,,3230.6
ron anderson,,17937.100000000002
ron baker,12701.0,1656.4
ron behagen,,11529.0
ron bonham,,1227.7
ron boone,,41585.1
ron brewer,,21381.2
ron carter,,507.4
ron cavenall,,726.2
ron crevier,,13.9
ron davis,,1028.5
ron dorsey,,12.9
ron feiereisel,,69.0
ron filipek,4297.0,92.0
ron franz,,11309.3
ron grandison,1141.0,1317.5
ron harper,3667946.0,33712.5
ron harper jr.,,428.3
ron holland,,2980.3
ron horn,,351.8
ron johnson,820640.0,233.8
ron king,,135.2
ron knight,,1246.1
ron kozlicki,,390.9
ron lee,,12683.6
ron livingstone,,174.7
ron mercer,,18070.1
ron moore,5159.0,145.4
ron nelson,,549.3
ron perry,,8253.8
ron reed,,2363.0
ron riley,,5757.2
ron rowan,25092.0,23.0
ron sanford,,3.0
ron shavlik,,81.7
ron sobie,,4317.299999999999
ron taylor,,1983.3
ron thomas,,3564.5000000000005
ron watts,,119.9
ron widby,,157.0
ron williams,,12017.4
ronald dupree,,1942.3
ronald murray,,16501.9
rondae hollis-jefferson,,7079.0
ronnie brewer,,14985.7
ronnie lester,,5216.1
ronnie macgilvray,,62.9
ronnie murphy,,106.6
ronnie price,,7839.2
ronnie robinson,,2576.3
ronnie valentine,,146.5
ronny turiaf,,8814.1
rony seikaly,,23805.6
rory sparrow,,27567.1
rory white,,6148.0
roshown mcleod,,3199.2
rowland garrett,,4430.2
roy ebron,,570.5
roy hamilton,409167.0,1193.0
roy hibbert,2311395.0,17822.0
roy hinson,,18757.5
roy hurley,,44.6
roy marble,,222.2
roy mcpipe,,48.7
roy pugh,,45.6
roy rogers,,2567.4
roy tarpley,464678.0,7779.1
royal ivey,,7026.799999999999
royce o'neale,,20690.3
royce white,,12.0
ruben boumtje-boumtje,,320.0
ruben nembhard,,246.6
ruben patterson,,18515.9
rubin russell,3655.0,589.4
rubén garcés,,171.9
rubén wolkowyski,,369.6
rudy fernández,3238.0,6233.7
rudy gay,,41143.6
rudy gobert,,28875.6
rudy hackett,,540.2
rudy larusso,,25284.4
rudy macklin,,2914.2
rudy tomjanovich,,26565.7
rudy white,,1532.6
rui hachimura,,13226.5
rumeal robinson,,7428.2
russ critchfield,,486.1
russ lee,,679.5
russ schoene,,5141.6
russ smith,5816.0,234.5
russell cross,,399.9
russell westbrook,,46700.9
rusty larue,158265.0,1662.8
ryan anderson,30855.0,17824.2
ryan arcidiacono,,4391.9
ryan bowen,,7023.8
ryan broekhoff,,693.4
ryan dunn,,2912.3
ryan gomes,,13970.7
ryan hollins,,8207.4
ryan humphrey,,1346.1
ryan kalkbrenner,,1555.1
ryan kelly,,3290.7
ryan lorthridge,,709.3
ryan nembhard,,1231.2
ryan reid,,22.1
ryan robertson,,26.0
ryan rollins,,3589.0
ryan stack,,439.8
saben lee,348746.0,2479.4
saddiq bey,,13649.2
salah mejri,,2643.4
salim stoudamire,,2830.7
sam bowie,,14641.8
sam cash,,58.9
sam cassell,,34241.8
sam dekker,1871470.0,4139.9
sam hauser,,7021.3
sam jacobson,,1554.4
sam jones,,25248.4
sam lacey,142788.0,33678.1
sam mack,,6425.4
sam merrill,,4434.7
sam mitchell,,23289.7
sam pellom,,3146.8
sam perkins,,40457.4
sam ranzino,,273.2
sam robinson,,2993.8
sam sibert,8312.0,30.9
sam smith,,7572.9
sam stith,,471.9
sam vincent,,9513.1
sam watts,,704.0
sam williams,,7047.2
sam worthen,,1036.7
sam young,,4630.4
samaki walker,,8070.1
samardo samuels,220832.0,1830.0
sammy little,,14.0
samuel dalembert,,22588.1
sandro mamukelashvili,,4939.2
santi aldama,,6815.4
sasha danilović,,4259.4
sasha kaun,,120.2
sasha pavlović,,9852.0
sasha vezenkov,,554.1
sasha vujačić,,11224.5
saul mariaschin,,44.1
scoot henderson,,4429.3
scooter mccray,,969.3
scot pollard,,8907.4
scott brooks,,10816.4
scott burrell,,8993.6
scott english,127960.0,1665.6
scott haffner,27163.0,658.4
scott haskin,,213.3
scott hastings,,6742.4
scott lloyd,,7324.2
scott machado,,50.0
scott may,,8403.9
scott meents,,240.1
scott padgett,,6338.2
scott roth,,2557.1
scott sims,,106.7
scott skiles,,17426.2
scott wedman,,28767.3
scott williams,,13614.5
scottie barnes,2520157.0,12600.2
scottie lewis,,9.0
scottie pippen,,42435.3
scotty hopson,,36.9
scotty pippen jr.,,2577.9
sean colson,,113.6
sean elliott,,25313.1
sean green,,1121.4
sean higgins,,4206.5
sean kilpatrick,549910.0,4581.4
sean lampley,,596.1999999999999
sean marks,,2506.1
sean may,,1989.8
sean mcdermott,,176.1
sean pedulla,97394.0,37.9
sean rooks,,16155.3
sean singletary,,679.6
sean williams,,2235.9
sebastian telfair,2115543.0,14455.5
sedale threatt,,26092.0
sedric toney,26824.0,2795.1
sekou doumbouya,,1732.8
semaj christon,,1036.3
semi ojeleye,,4834.6
semih erden,,1635.8
serge ibaka,,29574.1
sergei bazarevich,,84.2
sergei monia,90031.0,737.0
sergey karasev,303843.0,1205.4
sergio rodríguez,,6753.700000000001
seth curry,,15981.7
seth lundy,,60.8
shabazz muhammad,,5520.0
shabazz napier,,7743.0
shaedon sharpe,1014134.0,6800.8
shai gilgeous-alexander,,18192.3
shake milton,899458.0,8593.1
shaler halimon,,5635.2
shammond williams,,8466.1
shamorie ponds,282823.0,15.1
shandon anderson,,17930.8
shane battier,,33548.9
shane edwards,,14.0
shane heal,254022.0,356.3
shane larkin,,5139.9
shannon brown,,8812.8
shaq buchanan,,12.0
shaquille harrison,420206.0,3335.0
shaquille o'neal,,45194.3
shareef abdur-rahim,,32584.5
sharife cooper,,793.0
sharone wright,,6223.700000000001
sharrod ford,,16.0
shaun livingston,,20655.9
shavlik randolph,,1555.7
shawn bradley,,25188.3
shawn kemp,,30452.9
shawn long,,253.1
shawn marion,,46366.7
shawn respert,,4029.1
shawne williams,,6840.3
shawnelle scott,35734.0,740.0
shayne whittington,,176.4
shea seals,,12.9
shelden williams,,8325.4
sheldon mac,,317.5
shellie mcmillon,,6536.8
shelton jones,,1466.3000000000002
shelvin mack,541737.0,11720.9
sherell ford,,167.3
sherman douglas,,25167.9
sherron collins,,85.7
sherwin raiken,,68.7
si green,,17262.5
sid catlett,,48.8
sid tanenbaum,,119.3
sidney green,,14307.9
sidney lowe,,3830.7
sidney moncrief,,24040.7
sidney wicks,,26572.7
sidy cissoko,,1935.4
sim bhullar,,6.0
simmie hill,,7650.799999999999
simone fontecchio,549958.0,6801.9
sindarius thornwell,,2119.4
sion james,,1928.1
skal labissière,,3002.7
skeeter henry,,19.0
skeeter swift,21622.0,9352.3
skip harlicka,,244.5
skip thoren,16620.0,5051.0
skip wise,,12.0
skippy whitaker,,17.9
skylar mays,,1690.0
slater martin,,25150.9
slavko vraneš,,4.0
sleepy floyd,,31330.5
slick leonard,,12061.9
slick watts,,13627.1
sly williams,,6939.599999999999
smokey gaines,14985.0,38.9
smush parker,,8129.6
solomon alabi,,206.9
solomon hill,,11260.2
solomon jones,,3689.4
sonny dove,,5200.2
sonny hertzberg,,346.3
sonny parker,,11405.4
sonny weems,,4057.0
soumaila samake,,350.2
speedy claxton,,10832.5
spencer dinwiddie,,24980.2
spencer hawes,,19660.2
spencer haywood,,32772.2
spencer jones,,1628.2
spider bennett,,2105.1
spud webb,,22696.3
stacey arceneaux,,116.9
stacey augmon,,23716.3
stacey king,,9068.5
stan brown,,175.20000000000002
stan kimbrough,16518.0,78.1
stan love,7094.0,3759.3
stan mckenzie,,8216.7
stan miasek,,5805.4
stan noszka,,112.0
stan patrick,,109.2
stan pietkiewicz,22412.0,1671.8000000000002
stan stutz,,172.7
stan washington,,5.0
stanislav medvedenko,,3607.4
stanley brundy,19473.0,144.2
stanley jackson,,109.3
stanley johnson,,10607.9
stanley roberts,,6175.1
stanley umude,,451.2
stanton kidd,,18.8
stefano rusconi,,36.8
steffond johnson,,262.3
stephen curry,,37597.8
stephen graham,,3350.6
stephen howard,,1373.7
stephen jackson,,35338.5
stephen thompson,,219.9
stephen zimmerman,,126.8
stephon castle,,4357.3
stephon marbury,4885813.0,38145.1
sterling brown,,4732.4
steve alford,2149309.0,2786.9
steve bardo,,331.79999999999995
steve blake,,27833.8
steve bracey,17196.0,3043.7
steve bucknall,63012.0,92.5
steve burtt,,1221.1
steve chubin,,9144.3
steve colter,,13096.3
steve courtin,,341.2
steve downing,,172.6
steve francis,2501703.0,24752.5
steve goodrich,,203.5
steve green,,4028.7
steve hamer,,302.9
steve hamilton,,1177.0
steve harris,,4193.0
steve hawes,,19546.6
steve hayes,,3033.0
steve henson,,2523.7
steve johnson,,16125.9
steve jones,,26158.6
steve kerr,,17709.4
steve kramer,,2416.2
steve kuberski,,9515.4
steve lingenfelter,14437.0,77.0
steve malovic,,968.2
steve mix,,20563.9
steve nash,,39464.2
steve novak,,6675.2
steve patterson,,6922.7
steve previs,,176.9
steve scheffler,,1167.2
steve sheppard,,1404.8000000000002
steve smith,,33462.3
steve stipanovich,,13032.8
steve vacendak,,2106.4
steve wilson,,344.8
steven adams,,21340.7
steven hill,,3.0
steven hunter,,6403.1
steven smith,,35.8
stevin smith,,67.8
stew johnson,,28835.7
stewart granger,,1075.1
stojko vranković,,2220.2000000000003
stromile swift,617413.0,12478.2
stu lantz,,17705.9
stuart gray,,4462.7
stéphane lasme,,638.2
sun yue,9816.0,37.8
sundiata gaines,,1750.9
svi mykhailiuk,,9300.3
swede halbrook,,2182.3
swen nater,,25873.2
sylvester gray,,1275.5
sylvester norris,,205.5
t.j. ford,,12332.6
t.j. leaf,,1386.8
t.j. mcconnell,9268.0,16690.4
t.j. warren,,11505.1
t.r. dunn,,24124.2
tacko fall,8663802.0,266.0
taelon peter,,529.7
tahjere mccall,,9.0
taj gibson,1719599.0,26540.4
tal skinner,,2946.5
talen horton-tucker,1750651.0,6253.1
tamar slay,,582.2
tang hamilton,15946.0,107.2
tarence kinsey,,1450.4
tari eason,,5451.5
tarik black,,4808.2
tariq abdul-wahad,,7151.4
tariq owens,,18.0
tate armstrong,33891.0,1067.0
tate george,,2196.7
taurean green,,181.6
taurean prince,1446263.0,16583.2
taylor griffin,,39.9
taylor hendricks,259068.0,3331.4
tayshaun prince,,36849.2
taze moore,,65.9
ted luckenbill,,684.3
ted manakas,,50.0
ted mcclain,,16357.0
tellis frank,,4968.6
terance mann,,12614.5
terence davis,,5038.5
terence morris,,2073.6
terence stansbury,,3177.2
terquavion smith,,100.2
terrance ferguson,,4206.2
terrance roberson,23819.0,15.8
terrel harris,,651.8
terrell brandon,,23622.8
terrence jones,,7141.2
terrence rencher,,881.3
terrence ross,,22150.5
terrence shannon jr.,,953.4
terrence williams,,3964.7
terry catledge,,14074.9
terry crosby,,32.0
terry cummings,,36456.1
terry davis,,10856.3
terry dehere,,8030.0
terry dischinger,,18549.4
terry dozier,,100.7
terry driscoll,,4936.700000000001
terry duerod,,2621.5
terry furlow,,9028.0
terry kunze,,708.6
terry mills,,18014.4
terry porter,,36781.7
terry rozier,,21169.3
terry taylor,,1568.3000000000002
terry teagle,66185.0,15577.1
terry thomas,,164.1
terry tyler,,22665.0
tex ritter,,156.7
thabo sefolosha,,21505.1
thaddeus young,1433522.0,38164.2
thales mcreynolds,,32.8
thanasis antetokounmpo,,1901.2
tharon mayes,,556.8
theo pinson,635103.0,1207.5
theo ratliff,,27982.8
theron smith,21399.0,739.9
thomas bryant,,9240.2
thomas gardner,,162.39999999999998
thomas hamilton,,375.4
thomas jordan,,109.6
thomas robinson,,6498.5
thomas welsh,,47.1
thon maker,,4931.7
thurl bailey,,28043.3
théo maledon,428318.0,4156.200000000001
tiago splitter,,7197.5
tibor pleiß,,93.7
ticky burden,,2941.0
tidjane salaün,,1916.6
tierre brown,,1786.8
tim bassett,,11890.9
tim breaux,,1040.8
tim duncan,14590783.0,49057.5
tim frazier,475213.0,7825.6
tim hardaway,,35913.8
tim hardaway jr.,,27449.2
tim james,10491.0,303.6
tim kempton,,4243.2
tim legler,959847.0,6246.3
tim mccormick,,13082.9
tim ohlbrecht,,14.9
tim perry,,10217.4
tim quarterman,,111.9
tim thomas,,27235.0
tim young,,162.1
timmy allen,,129.6
timofey mozgov,,11354.4
timothé luwawu-cabarrot,,6302.700000000001
tiny archibald,,32131.3
tito horford,,437.8
tito maddox,,44.0
tobias harris,,43261.8
toby bailey,,771.8
toby kimball,,11024.3
toby knight,,7631.799999999999
toby okani,,222.3
tod murphy,,4346.8
todd day,,14606.1
todd fuller,,2725.0
todd lichti,,4621.2
todd macculloch,,3676.1
todd mitchell,,753.2
todd mundt,,367.8
togo palazzi,,5752.2
tolu smith,,175.7
tom abernethy,,6106.7
tom barker,,2443.3
tom black,,1888.2
tom boerwinkle,,15066.5
tom boswell,,9588.5
tom brennan,,63.1
tom burleson,,9899.1
tom callahan,,12.9
tom chambers,,35120.0
tom copa,,165.1
tom garrick,,5564.9
tom gola,,26027.7
tom gugliotta,,28912.5
tom hagan,,1729.6
tom hammonds,,11883.7
tom hawkins,,19253.0
tom heinsohn,,19967.8
tom henderson,,21251.1
tom hoover,,5982.1
tom hovasse,136765.0,6.0
tom ingelsby,91815.0,831.9
tom kelly,,28.4
tom kerwin,,80.9
tom king,,60.6
tom kondla,,790.0
tom kozelko,,2102.1
tom kropp,,630.2
tom lagarde,,6511.0
tom marshall,,3315.3
tom mcmillen,,17096.3
tom meschery,,24280.5
tom owens,,26897.5
tom patterson,1397.0,125.2
tom payne,,256.3
tom piotrowski,,96.0
tom riker,,687.1
tom sanders,,23136.4
tom scheffler,16122.0,307.0
tom sewell,530.0,107.4
tom sluby,17426.0,182.2
tom stith,24344.0,233.4
tom thacker,,3954.7
tom tolbert,,5996.7
tom van arsdale,,36559.3
tom workman,,2291.0
tommie bowens,454.0,3803.8
tommie green,,867.2
tommy byrnes,,375.4
tommy kearns,,8.0
tommy kron,,3858.6
tommy o'keefe,,12.1
tommy woods,336.0,202.1
tomáš satoranský,,9987.0
toney douglas,,10009.4
toni kukoč,,26659.4
tony allen,51006.0,18924.3
tony battie,312542.0,20076.4
tony bennett,,2039.3
tony bobbitt,,14.0
tony bradley,,4022.1
tony brown,25212.0,7815.1
tony campbell,,17171.4
tony dawson,,36.0
tony delk,,15953.7
tony dumas,,2679.9
tony farmer,248071.0,1472.8000000000002
tony fuller,,262.7
tony harris,,161.1
tony jackson,,5775.700000000001
tony jaros,,250.5
tony kappen,,119.4
tony koski,,35.0
tony lavelli,,90.8
tony massenburg,,14607.4
tony mitchell,,113.3
tony parker,,39674.5
tony price,,33.9
tony robertson,,1078.4
tony smith,,8757.2
tony snell,,14588.3
tony white,,1258.4
tony windis,14704.0,201.8
tony wroten,,3218.7
tony zeno,,66.6
torgeir bryn,,13.0
tornike shengelia,,471.2
torraye braggs,,369.3
torrey craig,,12263.2
tosan evbuomwan,179332.0,1475.1999999999998
toumani camara,,7261.4
toure' murry,97315.0,469.7
tracy jackson,,2456.4
tracy mcgrady,,32452.1
tracy moore,,1849.7
tracy murray,,14001.7
trae young,,17969.3
trajan langdon,,1860.3
travis best,,17720.1
travis diener,,2905.8
travis grant,,5410.4
travis hansen,,547.7
travis knight,,4943.8
travis leslie,,55.1
travis mays,67122.0,3080.9
travis outlaw,298799.0,14431.6
travis wear,,967.2
travis williams,,474.4
trayce jackson-davis,1033261.0,3338.7
trayvon palmer,,17.9
tre johnson,10824.0,1501.2
tre jones,,9536.9
tre mann,,5788.6
tre scott,,200.9
tree rollins,,25266.6
tremaine fowlkes,,1338.1999999999998
tremont waters,,499.7
trendon watford,,4962.1
trent forrest,,1910.9
trent tucker,,16471.4
trenton hassell,119915.0,17767.7
trentyn flowers,,41.0
trevelin queen,,801.9
treveon graham,,4048.1
trevon duval,,9.1
trevor ariza,,39767.9
trevor booker,,12663.6
trevor hudgins,,33.0
trevor keels,,33.9
trevor ruffin,,1981.3
trevor wilson,,2990.7
trevor winter,29308.0,6.0
trey alexander,,260.8
trey burke,,12653.5
trey gilder,,7.0
trey jemison,,2151.4
trey johnson,,293.7
trey lyles,,14262.3
trey mckinney-jones,,2.0
trey murphy iii,,9546.7
trey thompkins,,142.9
tristan da silva,,3685.2
tristan enaruna,,94.2
tristan thompson,,22257.7
tristan vukcevic,,1433.0
tristen newton,,60.7
trooper washington,,16135.0
troy bell,,39.6
troy brown jr.,,8587.7
troy caupain,,20.2
troy daniels,,6412.3
troy hudson,126715.0,11807.3
troy murphy,,23137.7
troy williams,,2164.7
truck robinson,,31446.2
ty jerome,,4737.5
ty lawson,,18172.0
ty-shon alexander,142906.0,61.9
tyler bey,,88.9
tyler burton,,318.8
tyler cavanaugh,,608.1
tyler cook,,1296.2
tyler davis,,2.0
tyler dorsey,,2533.9
tyler ennis,,3607.2
tyler hall,,3.0
tyler hansbrough,,7681.2
tyler herro,,13221.5
tyler honeycutt,879903.0,143.8
tyler johnson,,11517.9
tyler kolek,,1128.0
tyler lydon,,122.1
tyler smith,,323.2
tyler ulis,,2914.4
tyler zeller,,8962.5
tyreke evans,,19706.6
tyrell terry,,71.9
tyrese haliburton,,14170.5
tyrese martin,,3103.2
tyrese maxey,,13284.7
tyrese proctor,,595.6
tyrone britt,,95.0
tyrone corbin,,35502.5
tyrone hill,,25797.5
tyrone nesby,,8539.8
tyrone wallace,299223.0,1824.7
tyronn lue,6649853.0,16572.4
tyrus thomas,,9626.0
tyshawn taylor,,550.2
tyson chandler,3649471.0,33828.1
tyson etienne,,562.0
tyson wheeler,,4.1
tyty washington jr.,,768.0999999999999
tyus edney,,4976.5
tyus jones,,17242.9
udoka azubuike,,810.0
udonis haslem,,22648.8
ulrich chomche,,39.0
uroš slokar,54847.0,92.0
usman garuba,,1334.6
uwe blab,,2776.6
vander blue,408791.0,143.4
vann williford,,333.2
vasilije micić,1272391.0,4119.2
vassilis spanoulis,,302.6
vern fleming,,25681.4
vern gardner,,665.4
vern hatton,,6002.5
vern mikkelsen,,19225.3
vernon carey jr.,,275.1
vernon macklin,,158.6
vernon maxwell,,28647.6
vester marshall,,186.7
viacheslav kravtsov,,328.3
vic bartolome,8857.0,202.6
vic law,,69.8
victor alexander,,6049.5
victor claver,,1151.8
victor oladipo,,17900.9
victor wembanyama,14522061.0,5710.6
viktor khryapa,49977.0,2495.1
vin baker,,28180.5
vince boryla,,5463.0
vince carter,14114194.0,53140.5
vince edwards,,18.0
vince hunter,178453.0,11.0
vince taylor,601071.0,352.0
vince williams jr.,,3858.0
vincent askew,,11942.6
vincent poirier,,201.0
vincent yarbrough,,1440.9
vincenzo esposito,,310.9
vinnie johnson,,26731.7
vinny del negro,,21017.3
virgil vaughn,,16.7
vitaly potapenko,,14059.5
vj edgecombe,,2703.4
vlade divac,,35104.5
vladimir radmanović,,21447.8
vladimir stepania,,3999.9
vladislav goldin,,33.1
vlatko čančar,,1672.2
voise winters,,20.8
von wafer,,2860.7
vonteego cummings,,3989.9
voshon lenard,,16435.6
vít krejčí,,2920.1
vítor luiz faverani,0.0,525.2
wade baldwin,,634.3
wah wah jones,20806.0,1468.8
wali jones,80245.0,16645.8
walker banks,,170.2
walker kessler,,5313.2
walker russell,,2304.6
wallace bryant,,1732.9
wally anderzunas,,413.8
wally osterkorn,,5399.9
wally rank,,177.3
wally szczerbiak,,25395.9
wally walker,,11928.1
walt bellamy,530346.0,48925.2
walt budko,,1392.8
walt byrd,,130.7
walt davis,,6398.4
walt frazier,,31919.2
walt gilmore,,288.2
walt hazzard,,20775.2
walt kirk,,636.1
walt lautenbach,3893.0,53.7
walt lemon jr.,,212.9
walt miller,,12.3
walt piatkowski,,3307.8
walt simon,,14622.2
walt szczerbiak,55779.0,653.2
walt wesley,64851.0,11728.1
walt williams,,23353.0
walter berry,,8155.6
walter bond,,2892.8
walter clayton,,2956.9
walter davis,,31550.1
walter dukes,,15248.0
walter herrmann,,2514.8
walter jordan,,236.7
walter mccarty,,11960.8
walter palmer,,256.7
walter sharpe,,27.9
wang zhizhi,,1525.0
ward williams,,54.8
wardell jackson,,994.6
warren davis,,18724.3
warren fenley,,32.9
warren jabali,,15748.7
warren kidd,20336.0,952.9
warren perkins,,129.1
wat misaka,,3.0
wayman britt,18320.0,23.0
wayman tisdale,,27276.1
wayne chapman,,4811.099999999999
wayne cooper,,21293.6
wayne ellington,,19989.4
wayne embry,,22631.6
wayne engelstad,,60.9
wayne hightower,,21488.3
wayne kreklow,,124.4
wayne molis,,1252.0
wayne pack,,210.0
wayne radford,,701.7
wayne robinson,,1674.4
wayne sappleton,,330.8
wayne see,3087.0,62.6
wayne selden,,4273.8
wayne simien,,558.5
wayne stevens,,56.8
wayne turner,,43.8
wayne yates,,299.5
wendell carter jr.,,14667.2
wendell ladner,,13327.0
wendell moore jr.,,1419.4
wenyen gabriel,,2741.3
wes bialosuknia,,1295.5
wes iwundu,,4634.9
wes matthews,353347.0,12539.4
wes unseld,,36951.5
wesley cox,,886.2
wesley johnson,,14664.8
wesley matthews,,31795.9
wesley person,,23325.6
whitey bell,,530.1
whitey kachan,,105.4
whitey martin,,1083.5
whitey skoog,,9548.2
whitey von nieda,,122.6
wil jones,,22697.7
wil robinson,,1000.4
wilbert kautz,,50.8
wilbur holland,,8464.3
wilbur kirkland,,29.0
wiley peck,,679.9
will barton,,19920.4
will blalock,,179.7
will bynum,,6977.8
will cherry,128998.0,76.9
will conroy,70595.0,182.1
will frazier,,3661.6
will magnay,,4.0
will perdue,,13178.2
will richard,,1448.6
will riley,,1706.4
will solomon,,2464.0
william avery,,1345.0
william bedford,,2751.0
william cunningham,,447.2
william howard,,14.8
willie allen,,37.0
willie anderson,,18703.0
willie burton,,6990.2
willie cauley-stein,,11083.4
willie davis,,37.0
willie green,979156.0,15524.3
willie iverson,,558.9
willie jones,,4840.9
willie long,,5252.8
willie mccarter,,2995.9
willie murrell,,8833.8
willie naulls,,25192.5
willie norwood,,8436.6
willie porter,,3026.8
willie reed,,2515.9
willie rogers,,334.0
willie scott,,58.9
willie smith,,1279.9
willie sojourner,,5033.8
willie somerset,,8905.1
willie warren,,153.2
willie white,3691.0,659.2
willie williams,,259.2
willie wise,59600.0,19042.8
willie worsley,,484.1
willis reed,,23798.2
willis thomas,3700.0,2260.9
willy hernangómez,,6057.3
wilson chandler,923630.0,24702.9
wilson washington,,2401.0
wilt chamberlain,23480483.0,52540.3
win wilfong,21136.0,5080.599999999999
winford boynes,,3211.6
winston bennett,,3179.2
winston crite,,294.79999999999995
winston garland,,15757.5
woody grimshaw,,21.6
woody sauldsberry,,17173.3
world b. free,,30587.5
worthy patterson,,17.0
wyndol gray,,80.7
xavier cooks,,136.1
xavier henry,,3088.9
xavier mcdaniel,,28849.6
xavier moon,143554.0,304.20000000000005
xavier munford,,285.0
xavier rathan-mayes,,122.3
xavier silas,,49.8
xavier sneed,,148.0
xavier tillman sr.,,5899.2
yakhouba diawara,100641.0,2801.2
yang hansen,,341.9
yanic konan niederhäuser,95739.0,466.3
yante maten,,15.0
yao ming,,16390.7
yaroslav korolev,92953.0,201.9
yi jianlian,,6309.6
yinka dare,,1109.8
yogi ferrell,,6871.2
york larese,,1524.6
yuki kawamura,,342.4
yuri collins,,18.1
yuta tabuse,,21.0
yuta watanabe,,3553.2
yves missi,,3397.9
yves pons,,82.9
yvon joseph,27197.0,6.0
zabian dowdell,,315.8
zaccharie risacher,,3491.2
zach collins,,8766.4
zach edey,,1783.6
zach lavine,,26114.2
zach lofton,,5.0
zach norvell,,91.6
zach randolph,,37643.3
zaid abdul-aziz,,12716.0
zavier simpson,,345.2
zaza pachulia,,23393.6
zeke nnaji,,3942.9
zeke sinicola,,59.8
zeke zawoluk,9145.0,3721.1
zelmo beaty,,30673.1
zendon hamilton,,1757.4
zhaire smith,,155.8
zhou qi,1186215.0,143.4
ziaire williams,,6040.8
zion williamson,,8875.5
zoran dragić,,181.7
zoran planinić,,1732.9
zydrunas ilgauskas,,23884.7
zylan cheatham,,60.8
zyon pullin,35444.0,54.2
álex abrines,,2955.9
ángel delgado,,17.0
óscar torres,,1267.0
ömer aşık,,9907.6
šarūnas jasikevičius,,3710.3
šarūnas marčiulionis,,8510.8
žan tabak,,4893.7
žarko paspalj,,208.3
žarko čabarkapa,,2217.0
željko rebrača,260617.0,3800.4
